OBJECTID,ASSETID,LIFECYCLESTATUS,SERVICEAREA,STATICPRESSURE,LATITUDE,LONGITUDE,NEIGHBORHOOD
24862,347691,AC,MW,117,39.0837305489826,-84.4081457399357,N/A
24863,374359,AC,MS,86,39.3426963696615,-84.3410269953002,N/A
24864,324668,AC,WH,59,39.2630274711546,-84.5771647016736,N/A
24865,349335,AC,CG,228,39.0330118955769,-84.3300933718907,N/A
24866,324400,AC,EH,79,39.2667009698411,-84.5126607809607,N/A
24867,560663,AC,WH,44,39.1211347386505,-84.6011448791175,WEST PRICE HILL
24868,343800,AC,EH,88,39.11672927113,-84.4245846918035,COLUMBIA TUSCULUM
24869,474157,AC,WH,64,39.1085062346354,-84.6222324485368,N/A
24870,531641,AC,EH,193,39.1413224083198,-84.3403464795246,N/A
24871,330962,AB,EH,59,39.2115950130183,-84.4216250892589,N/A
24872,345343,AC,CE,57,39.1053688148147,-84.517460916495,DOWNTOWN
24873,325249,AC,WH,96,39.2574786390937,-84.5597167811001,N/A
24874,536484,AC,CG,79,39.0397426624685,-84.3394364636913,N/A
24875,375961,AC,MS,83,39.3402092871865,-84.3233354329454,N/A
24876,1414541,AC,WH,65,39.1151030287194,-84.5791613741315,WEST PRICE HILL
24877,346312,AC,CG,110,39.1007508457333,-84.3500630293685,N/A
24878,333962,AC,EH,180,39.1879780886249,-84.4854291273416,N/A
26647,347562,AC,MW,149,39.0852562623095,-84.4125495336468,MT. WASHINGTON
26648,330133,AC,WH,92,39.2158990579911,-84.5091173705073,N/A
26649,343752,AC,EH,158,39.1154977152012,-84.5132764225123,OVER-THE-RHINE
26650,335017,AC,WH,77,39.1751533530853,-84.6183919547645,N/A
26651,2242975,AC,WH,90,39.2288787161097,-84.6533424363954,N/A
26652,338428,AC,EH,175,39.1515923111216,-84.4041730766042,MADISONVILLE
26653,343329,AC,MW,162,39.1208572258088,-84.339856963756,N/A
26654,332030,AC,WH,96,39.2005625002876,-84.6302094572747,N/A
26655,344200,AC,WH,85,39.1104759803658,-84.6333629031053,N/A
26656,321833,AC,WH,70,39.2899846435196,-84.5748876071849,N/A
26657,350197,AC,WH,213,39.249948258921,-84.6576171873616,N/A
26658,333844,AC,BR,69,39.1903315215767,-84.4086636554052,N/A
26659,335010,AC,WH,84,39.1746301629985,-84.6516493752419,N/A
26660,347010,AC,CE,84,39.0894242789017,-84.5706046489512,RIVERSIDE
26661,327837,AC,EH,154,39.237256363456,-84.4571577875322,N/A
26662,2071321,AC,EH,68,39.1867240917899,-84.4304556841522,PLEASANT RIDGE
26663,338727,AB,EH,105,39.1481606833363,-84.4918903764172,AVONDALE
26664,335984,AC,WH,49,39.1665600092341,-84.6183841271263,N/A
26665,2239645,AC,EH,76,39.1353837015107,-84.4731088481497,EVANSTON
26666,1317354,AC,WH,88,39.2284401441207,-84.5079852739515,N/A
26667,377276,AC,MN,66,39.3619872551084,-84.2894137607719,N/A
26668,329642,AB,BR,69,39.2219190270554,-84.3999175653347,N/A
26669,324496,AC,EH,113,39.2675513859254,-84.4008868014272,N/A
26670,334126,AC,EH,131,39.1871669108357,-84.4523557729107,N/A
26671,2084810,AC,EH,177,39.1599432289878,-84.4079258367341,MADISONVILLE
26672,345341,AC,CE,83,39.1068200179846,-84.4333063672354,EAST END
26673,2026295,AC,CE,70,39.1189940774119,-84.443448381147,EAST END
26674,331661,AC,WH,61,39.2034410474559,-84.6165051726519,N/A
26675,337881,AC,EH,125,39.1529634336996,-84.5308605212744,CLIFTON
26676,349272,AC,CG,100,39.0485780974198,-84.3653025190687,N/A
26677,334557,AC,EH,182,39.1825188718614,-84.4861196844914,N/A
26678,346464,AC,CG,72,39.0995711212028,-84.3329535276453,N/A
26679,1404148,AC,EH,105,39.1528530695671,-84.4793751620942,NORTH AVONDALE - PADDOCK HILLS
26680,1335197,AB,EH,46,39.2740776816521,-84.520624491075,N/A
26681,332320,AC,BR,84,39.2020336428796,-84.4172735785954,N/A
26682,376968,AC,MS,82,39.3682878960664,-84.3340659101733,N/A
26683,336395,AC,EH,182,39.1647052380643,-84.5380600286576,NORTHSIDE
26684,339320,AC,WH,65,39.1419317277582,-84.6267037675385,N/A
26685,333021,AC,WH,63,39.1945669568981,-84.5272126332424,COLLEGE HILL
26686,325754,AC,BR,112,39.2569287262538,-84.3194743655612,N/A
26687,326189,AC,WH,119,39.249617589154,-84.5498232296383,N/A
26688,345325,AC,CE,79,39.1049083470592,-84.5491872139203,LOWER PRICE HILL
26689,342868,AC,WH,65,39.1189913458633,-84.6232394093076,N/A
26690,339792,AC,CE,78,39.1410335304275,-84.5400101107276,CAMP WASHINGTON
26691,321354,AC,WH,100,39.295873756729,-84.5501698309799,N/A
26692,337805,AC,EH,105,39.1541264680585,-84.4909306679552,AVONDALE
26693,334700,AC,BR,68,39.1824938639502,-84.3743021155699,N/A
26694,324270,AB,EH,161,39.2693081405312,-84.4289641974735,N/A
26695,343729,AC,MW,130,39.1186981410932,-84.3316058272964,N/A
26696,341928,AB,EH,38,39.1271810488459,-84.5085688076262,CORRYVILLE
26697,2129704,AC,EH,99,39.1500829867346,-84.4887801096073,AVONDALE
26698,493004,AC,WH,105,39.1280317730071,-84.5792729454346,WESTWOOD
26699,326078,AC,WH,111,39.2505028064974,-84.5553046204761,N/A
26700,1335188,AB,EH,54,39.2718032824308,-84.5210015370122,N/A
26701,346231,AC,WH,81,39.0968158547713,-84.6198930946754,N/A
26702,332968,AC,EH,155,39.1961188766094,-84.4624364757623,ROSELAWN
26703,335977,AB,WH,62,39.1662980807421,-84.6357621368868,N/A
26704,2144697,AC,CE,65,39.1082177164074,-84.5229526367655,WEST END
26705,322668,AC,BR,52,39.2873606194929,-84.350221324133,N/A
26706,2079532,AC,CE,44,39.1098472155089,-84.5069854295668,PENDLETON
26707,2091331,AC,WH,101,39.1407142973984,-84.6967559369223,N/A
26708,325735,AC,WH,65,39.2521393650258,-84.6129233808078,N/A
26709,340970,AC,CE,80,39.1336227018513,-84.5358341343457,CAMP WASHINGTON
26710,339610,AC,EH,125,39.1437842945738,-84.434997325252,HYDE PARK
26711,348400,AC,MW,82,39.0725964402661,-84.3697577026699,N/A
26712,342483,AC,EH,143,39.1230282559943,-84.5313521865108,CUF
26713,333864,AC,WH,55,39.1873526038458,-84.5747610659807,MT. AIRY
26714,334950,AC,EH,145,39.1785605659096,-84.4595886511188,BOND HILL
26715,347785,AC,MW,102,39.0827292682813,-84.3854674053562,MT. WASHINGTON
26716,358326,AC,WH,54,39.1366188394183,-84.6074519653127,WESTWOOD
26717,343660,AC,WH,96,39.1132446059687,-84.6697420446354,N/A
26718,349327,AC,CG,227,39.0368098738563,-84.3409720366245,N/A
26719,337549,AC,EH,150,39.1575414976231,-84.3909450526019,MADISONVILLE
26720,332328,AB,WH,56,39.200101687005,-84.528165109146,COLLEGE HILL
26721,337903,AC,EH,115,39.1534477489426,-84.4958945956537,AVONDALE
26722,328909,AC,WH,55,39.2248202603515,-84.6018612953127,N/A
26723,326499,AC,EH,126,39.2490520214597,-84.416349362395,N/A
26724,336497,AC,WH,68,39.1612444287786,-84.6857264809796,N/A
26725,489756,AC,WH,50,39.2286226979736,-84.6087530069346,N/A
26726,328258,AC,BR,51,39.2343055785648,-84.3848918942166,N/A
26727,340971,AC,WH,86,39.1308540891917,-84.686589555546,N/A
26728,491043,AC,CG,100,39.1042914165374,-84.3147844406938,N/A
26729,344554,AC,CE,57,39.1104913997988,-84.5085326791093,PENDLETON
26730,340294,AC,EH,148,39.141232235012,-84.3498749988879,N/A
26731,331086,AC,WH,66,39.2085291424525,-84.558481919852,N/A
26732,339017,AC,WH,66,39.1435094717646,-84.6395597023176,N/A
26733,324183,AC,BR,86,39.2718990605936,-84.3217292807351,N/A
26734,450146,AC,MN,54,39.3773266324763,-84.3288392720793,N/A
26735,328034,AC,WH,100,39.234424787083,-84.5150906883833,N/A
26736,467246,AC,WH,52,39.1121277751376,-84.604744592667,WEST PRICE HILL
26737,322425,AC,BR,67,39.2898137535426,-84.3172526448554,N/A
26738,344738,AC,CE,79,39.1106360389502,-84.4357505678647,EAST END
26739,330087,AC,WH,78,39.2154581468625,-84.5523726193909,N/A
26740,324782,AC,EH,85,39.2648238992188,-84.4089288516451,N/A
26741,343324,AC,EH,120,39.1194241908237,-84.4311087619789,COLUMBIA TUSCULUM
26742,342608,AB,EH,33,39.1226146108325,-84.5083687524982,MT. AUBURN
26743,321008,AC,WH,125,39.3005702134908,-84.5573362899734,N/A
26744,2016528,AC,WH,78,39.116436332047,-84.6152092511956,WEST PRICE HILL
26745,322560,AC,CR,79,39.2824690844253,-84.6835283265778,N/A
26746,322293,AC,BR,100,39.2897444947073,-84.3828624535387,N/A
26747,520571,AC,BR,58,39.2886593217186,-84.334613356455,N/A
26748,333080,AC,WH,53,39.1928875216195,-84.5964610944215,N/A
26749,323722,AC,BR,75,39.2761982221393,-84.3307231194213,N/A
26750,327845,AC,WH,75,39.2335610236324,-84.6617635944009,N/A
26751,557542,AC,WH,74,39.1487684311765,-84.6032673287903,WESTWOOD
26752,572189,AC,CE,69,39.1633878071159,-84.5402673422511,NORTHSIDE
26753,331885,AC,BR,75,39.2061869720195,-84.3595708988448,N/A
26754,341821,AB,EH,65,39.1275912767128,-84.524512624113,CUF
26755,524257,AC,CG,75,39.0627559533518,-84.3225122956368,N/A
26756,531147,AC,WH,71,39.2294697544071,-84.5874699502189,N/A
26757,321719,AC,EH,121,39.292929117734,-84.4703039412363,N/A
26758,2008742,AC,MN,82,39.3903387251275,-84.3152583631349,N/A
26759,343434,AC,CE,61,39.1172340850287,-84.5224872676345,OVER-THE-RHINE
26760,324631,AC,BR,125,39.2677080069616,-84.3141719255816,N/A
26761,363169,AC,WH,60,39.1465398119746,-84.5946328695364,WESTWOOD
26762,346102,AC,CG,81,39.1028587966381,-84.328335638492,N/A
26763,2256167,AC,WH,133,39.1412359568345,-84.700501278174,N/A
26764,332785,AC,EH,156,39.1976859439702,-84.4544657712593,ROSELAWN
26765,323654,AC,WH,52,39.2726785089791,-84.5795168733317,N/A
26766,348356,AC,CG,88,39.0739262919203,-84.3430937094299,N/A
26767,339954,AC,EH,96,39.1413658472778,-84.4678275019366,EVANSTON
26768,341628,AC,EH,85,39.1302928206747,-84.4421616652168,HYDE PARK
26769,345488,AC,WH,92,39.1036225859631,-84.5615363711635,EAST PRICE HILL
26770,327748,AC,WH,95,39.2361708503136,-84.5591431347935,N/A
26771,326673,AC,EH,143,39.2464812784545,-84.4767159106399,N/A
30557,325892,AC,EH,78,39.2530828841756,-84.4905327828327,N/A
30558,527016,AC,CR,88,39.2698407426482,-84.7745127353837,N/A
30559,345002,AC,WH,85,39.1064145973422,-84.5767594881949,EAST PRICE HILL
30560,342198,AC,EH,63,39.1255769060155,-84.4979982925839,WALNUT HILLS
30561,337260,AC,CE,65,39.157009717827,-84.5482770216912,SOUTH CUMMINSVILLE
30562,2155868,AC,EH,70,39.2144739941001,-84.4198542358314,N/A
30563,323196,AB,CR,84,39.2755863353826,-84.716909472934,N/A
30564,321093,AC,WH,120,39.2993776797063,-84.563289994897,N/A
30565,346017,AC,CE,58,39.1004600852454,-84.5174915014791,DOWNTOWN
30566,328368,AC,WH,91,39.2312113362199,-84.5083321539478,N/A
30567,323628,AC,EH,64,39.2743907090857,-84.4989467257759,N/A
30568,331320,AC,WH,80,39.2065185193362,-84.588195428113,N/A
30569,329618,AC,BR,70,39.2227895289822,-84.361071435796,N/A
30570,321730,AC,WH,69,39.2920978175984,-84.5146454687603,N/A
30571,326410,AC,WH,102,39.2481534766675,-84.520351570471,N/A
30572,342185,AC,EH,93,39.1251588528077,-84.5259888526642,CUF
30573,547697,AC,EH,147,39.1502823345773,-84.4343629032101,OAKLEY
30574,481531,AC,WH,116,39.1286281257043,-84.5841201963547,WESTWOOD
30575,348850,AC,CG,92,39.0645395137278,-84.3386092587547,N/A
30576,330120,AC,WH,93,39.215495973745,-84.5374789185892,COLLEGE HILL
30577,327664,AC,WH,85,39.2365536553169,-84.5791475520187,N/A
30578,324151,AC,BR,93,39.2722860118931,-84.3121942768342,N/A
30579,337678,AC,EH,150,39.1566361277029,-84.3910587046247,MADISONVILLE
30580,341544,AC,EH,63,39.1302782292567,-84.47689780012,WALNUT HILLS
30581,325415,AC,WH,66,39.2556333728482,-84.5850439151317,N/A
30582,339581,AC,EH,103,39.1425585715172,-84.5155473137908,CLIFTON
30583,459336,AC,MN,76,39.3858353744427,-84.3146829250818,N/A
30584,376668,AC,MN,87,39.3853376301531,-84.308822330648,N/A
30585,533032,AC,WH,177,39.2229307907502,-84.6657681469404,N/A
30586,377184,AC,MS,103,39.3481553738877,-84.3206662824784,N/A
30587,323503,AC,WH,90,39.2750185595322,-84.544669835068,N/A
30588,526224,AC,BR,61,39.2057260784508,-84.4045161906724,N/A
30589,545475,AC,EH,118,39.1445293977408,-84.5183029302309,CLIFTON
30590,323271,AC,WH,67,39.2774401462937,-84.5732790386275,N/A
30591,334009,AC,WH,76,39.1856108327019,-84.598095261893,N/A
30592,333480,AC,WH,53,39.1901561696706,-84.5805229949838,MT. AIRY
30593,347245,AC,MW,103,39.0900383452486,-84.3735399079969,MT. WASHINGTON
30594,321234,AC,WH,97,39.2975046256638,-84.5463631282609,N/A
30595,494369,AC,MS,85,39.3682775828511,-84.3266566906915,N/A
30596,347623,AC,MW,105,39.0852760857358,-84.3681508543466,N/A
30597,2247578,AC,EH,154,39.1561708775058,-84.3958633873824,MADISONVILLE
30598,518706,AC,WH,94,39.2102190558098,-84.5798547033887,N/A
30599,333977,AC,EH,157,39.1883833723207,-84.4593392268135,ROSELAWN
30600,340611,AC,MW,194,39.1394178491344,-84.33301516268,N/A
30601,411733,AC,MS,78,39.3646390071596,-84.340067477512,N/A
30602,480772,AC,CR,84,39.2758305008873,-84.7567787317792,N/A
30603,495474,AC,EH,170,39.1510490814338,-84.4236841021968,OAKLEY
30604,322106,AC,WH,76,39.2884265594503,-84.5422353987586,N/A
30605,1319854,AC,EH,152,39.1608077734072,-84.4235057203967,OAKLEY
30606,453132,AC,EH,78,39.2871935975626,-84.4961097472497,N/A
30607,376881,AC,MS,72,39.324917596513,-84.3075524151812,N/A
30608,327094,AC,WH,104,39.2429960658193,-84.5051044088145,N/A
30609,321161,AC,EH,155,39.3005549762935,-84.4365130249632,N/A
30610,330880,AC,EH,173,39.2114135285849,-84.470054704464,HARTWELL
30611,321814,AC,CR,95,39.2879219385211,-84.698070746555,N/A
30612,326058,AC,BR,78,39.2538597290194,-84.3627380655566,N/A
30613,330298,AC,WH,101,39.2146593357405,-84.5096939045291,N/A
30614,348673,AC,CG,77,39.0684071721142,-84.3243084209688,N/A
30615,325428,AC,WH,71,39.2556692091534,-84.5740886934735,N/A
30616,368268,AC,WH,65,39.0996163390948,-84.6193578960372,N/A
30617,339670,AC,EH,125,39.1434886188692,-84.4335890864025,HYDE PARK
30618,322702,AC,WH,87,39.2843991695147,-84.5098064527782,N/A
30619,1995858,AC,EH,117,39.248943341861,-84.4592182788515,N/A
30620,320609,AC,CR,107,39.3103368588662,-84.6425366726985,N/A
30621,354410,AC,WH,75,39.1973030704679,-84.6305248278478,N/A
30622,341198,AC,WH,133,39.13134182366,-84.5626853593233,SOUTH FAIRMOUNT
30623,506270,AC,BR,73,39.2545918796452,-84.3702877694567,N/A
30624,345767,AC,CE,55,39.1024976368481,-84.512415992126,DOWNTOWN
30625,338046,AC,WH,76,39.1500322714736,-84.6381279564464,N/A
30626,331677,AC,WH,107,39.2030942747656,-84.62906525553,N/A
30627,377049,AC,MS,79,39.3480081905758,-84.3481836219533,N/A
30628,376811,AC,MS,87,39.3700319038166,-84.3326607828549,N/A
30629,411735,AC,MS,78,39.3650548868602,-84.3369967399568,N/A
30630,1360053,AC,EH,119,39.1507765540936,-84.5218383230174,CLIFTON
30631,514580,AC,WH,76,39.139804812283,-84.6649136198248,N/A
30632,2000812,AC,CG,103,39.0949544566258,-84.3465222912858,N/A
30633,345258,AC,EH,206,39.1075071762824,-84.4220403612176,LINWOOD
30634,521751,AC,EH,125,39.1953303554592,-84.4313779086777,N/A
30635,345027,AC,MW,116,39.1097724375566,-84.3718390824378,N/A
30636,320748,AC,WH,121,39.3042630046627,-84.6174144701639,N/A
30637,327968,AC,BR,66,39.237527534646,-84.3718888971037,N/A
30638,376893,AC,MN,72,39.3688341146987,-84.2865424097036,N/A
30639,476552,AC,EH,82,39.1178014948419,-84.5053762479046,MT. AUBURN
30640,333856,AC,EH,125,39.1896300455968,-84.4458489555894,N/A
30641,322930,AC,BR,55,39.2851165305494,-84.3519736358332,N/A
30642,517596,AC,EH,155,39.1644739431686,-84.4061648839912,MADISONVILLE
30643,342054,AC,WH,84,39.1236210358561,-84.6574200643789,N/A
30644,557537,AC,WH,56,39.1489099355826,-84.6060002070688,WESTWOOD
30645,331049,AC,WH,77,39.2093034501831,-84.5269053045014,N/A
30646,340944,AC,EH,58,39.1344902941943,-84.5010240654639,AVONDALE
30647,1364284,AC,CE,81,39.106374920314,-84.5488446658857,LOWER PRICE HILL
30648,322744,AC,WH,71,39.2840025737181,-84.5164338336149,N/A
30649,340532,AC,CE,59,39.1389250270412,-84.3936137618757,N/A
30650,326101,AB,WH,68,39.2494654172449,-84.6007490823826,N/A
30651,343242,AC,CE,61,39.1182534196426,-84.5292104076873,WEST END
30652,1997065,AC,BR,69,39.2287654427528,-84.3753367431535,N/A
30653,347040,AC,MW,94,39.0927059782466,-84.3577868564438,N/A
30654,451040,AC,WH,76,39.1273815588533,-84.6438445486954,N/A
30655,321630,AC,WH,103,39.2921636780768,-84.5607387391789,N/A
30656,2137947,AC,CE,65,39.0997274879413,-84.5093663507696,DOWNTOWN
30657,344578,AC,WH,75,39.1092023711769,-84.5706714574444,EAST PRICE HILL
30658,1380308,AC,WH,63,39.1148280261813,-84.5835412071347,WEST PRICE HILL
30659,541712,AC,WH,78,39.1397696023299,-84.6685044970321,N/A
30660,337110,AC,EH,146,39.1608851320349,-84.3834993111677,MADISONVILLE
30661,475176,AC,WH,97,39.0989706778799,-84.6393105391559,N/A
30662,1414871,AC,WH,96,39.1224217465249,-84.5822386729072,WEST PRICE HILL
30663,463590,AC,WH,61,39.1804554567803,-84.6237748503104,N/A
30664,490913,AC,EH,144,39.1546688545373,-84.4400816243715,OAKLEY
30665,456645,AC,MW,193,39.1236429489931,-84.3543665357979,N/A
30666,551660,AC,WH,119,39.1828514279822,-84.5445216627309,COLLEGE HILL
30667,349132,AC,CG,102,39.0565312312708,-84.3420804208793,N/A
30668,489126,AC,EH,156,39.15219156355,-84.3791194984585,MADISONVILLE
30669,343218,AC,WH,69,39.1165346310837,-84.6335699523171,N/A
30670,336902,AC,EH,158,39.1624433002194,-84.3940582061489,MADISONVILLE
30671,333577,AC,EH,178,39.1912038040573,-84.4818365243538,CARTHAGE
30672,331319,AC,WH,111,39.2051333012923,-84.6640089413417,N/A
30673,339430,AC,WH,61,39.1414692249495,-84.621607707319,WESTWOOD
30674,338807,AC,EH,155,39.1495183759571,-84.374658207162,N/A
30675,322126,AC,EH,135,39.2905608299088,-84.4072970887334,N/A
30676,1447399,AC,WH,71,39.2029691183639,-84.5264505360651,N/A
30677,2186798,AC,WH,78,39.2279346680816,-84.5562118590383,N/A
30678,338590,AC,EH,106,39.1492587424781,-84.4820662205006,AVONDALE
30679,344052,AC,CE,76,39.1133657453009,-84.5276231519836,WEST END
30680,335841,AC,WH,59,39.1677564830833,-84.6196691335597,N/A
30681,347725,AC,MW,93,39.084110875909,-84.3577836832324,N/A
30682,324274,AC,WH,111,39.2672009512951,-84.5479998137136,N/A
29042,348967,AC,CG,88,39.0615323861832,-84.329135727434,N/A
29043,341918,AB,EH,71,39.1269704391392,-84.5250285051202,CUF
29044,340713,AC,EH,126,39.1370292470666,-84.4358534695171,HYDE PARK
29045,346920,AC,WH,76,39.0895401729799,-84.6170018577101,N/A
29046,335999,AC,WH,53,39.1666997970077,-84.6015829730924,N/A
29047,336178,AB,EH,173,39.166458920279,-84.5397634113169,NORTHSIDE
29048,336029,AC,WH,72,39.1646974067372,-84.6952918904224,N/A
29049,340955,AB,EH,92,39.1349267119678,-84.4661204051347,EVANSTON
29050,324248,AC,EH,162,39.2694584553947,-84.4316149866017,N/A
29051,335300,AC,WH,67,39.1711241679373,-84.7075016668738,N/A
29052,1355185,AC,EH,91,39.1413183526556,-84.4583170206401,EVANSTON
29053,342244,AC,EH,65,39.124937301681,-84.5206261900939,CUF
29054,325618,AC,BR,90,39.2577844707583,-84.3401863666905,N/A
29055,321127,AC,EH,117,39.3006570710634,-84.453351192637,N/A
29056,452250,AC,MR,69,39.3456121545033,-84.2954307413654,N/A
29057,1379155,AC,CE,56,39.1079319068419,-84.5168178383997,OVER-THE-RHINE
29058,1448791,AC,WH,68,39.2204950716661,-84.5984449522029,N/A
29059,485223,AC,WH,103,39.2005587868532,-84.647923277926,N/A
29060,348432,AC,MW,80,39.0722303711491,-84.364425931266,N/A
29061,325472,AC,EH,140,39.2572505823724,-84.461379445173,N/A
29062,328388,AC,WH,86,39.2300521557705,-84.5662153765401,N/A
29063,475569,AC,CG,96,39.0740267223183,-84.3513713727082,N/A
29064,342791,AB,WH,58,39.1196922301731,-84.6110563118357,N/A
29065,338986,AC,WH,74,39.1435038284371,-84.6517660902365,N/A
29066,344465,AC,WH,77,39.1086820782767,-84.6407162118387,N/A
29067,2166155,AC,EH,139,39.182223759239,-84.4522057832503,PLEASANT RIDGE
29068,338738,AC,EH,100,39.1479709804316,-84.4968320268632,AVONDALE
29069,330073,AC,WH,79,39.215539180047,-84.5535991607914,N/A
29070,532375,AC,WH,156,39.1943530770888,-84.6651045876342,N/A
29071,345263,AC,MW,109,39.1084887349791,-84.3570263839644,N/A
29072,377499,AC,MS,79,39.3305445818648,-84.3128758096542,N/A
29073,2071355,AC,EH,118,39.1900024333822,-84.4414486254659,N/A
29074,328648,AC,BR,186,39.2320427704935,-84.3096796835883,N/A
29075,341171,AC,EH,80,39.1330812793694,-84.4783188607332,EVANSTON
29076,345752,AC,CE,79,39.1022292932029,-84.5353957877827,QUEENSGATE
29077,343629,AB,CE,74,39.1158751343025,-84.5315944701273,WEST END
29078,481879,AC,WH,104,39.1271984711123,-84.5827013366511,WESTWOOD
29079,320680,AC,WH,118,39.3068537374968,-84.5681349557932,N/A
29080,329969,AC,BR,88,39.2189415316418,-84.4041587749128,N/A
29081,348727,AC,MW,70,39.0665662218165,-84.366045652217,N/A
29082,346822,AC,MW,118,39.0950230893434,-84.3637471316662,N/A
29083,337874,AC,EH,101,39.1537563158148,-84.4863964989781,AVONDALE
29084,532149,AC,EH,149,39.1504400081111,-84.4752446321215,EVANSTON
29085,346510,AC,CE,83,39.0959012565731,-84.5200415036692,DOWNTOWN
29086,340266,AC,EH,107,39.1396431374699,-84.4607654402105,EVANSTON
29087,489200,AC,MS,90,39.3530460718465,-84.3332560046828,N/A
29088,329296,AC,WH,92,39.2228965897652,-84.5348597516499,N/A
29089,326952,AC,EH,118,39.244710304553,-84.4603955852115,N/A
29090,341239,AC,WH,76,39.129837092329,-84.6284078414164,N/A
29091,346408,AC,CG,118,39.0998803011051,-84.3501643723091,N/A
29092,482342,AC,MN,51,39.3566957593285,-84.2949575299908,N/A
29093,513877,AC,EH,159,39.1923039939546,-84.4559150664311,ROSELAWN
29094,334776,AC,EH,179,39.1793596716409,-84.5118612772137,WINTON HILLS
29095,321674,AC,EH,121,39.2933153251999,-84.4714287662212,N/A
29096,454728,AC,MN,79,39.3653394623974,-84.2932262969904,N/A
29097,331875,AC,BR,60,39.2058450169558,-84.3866365428743,N/A
29098,334658,AC,WH,103,39.1773381101266,-84.6983060834642,N/A
29099,1351359,AC,WH,56,39.1505497303166,-84.600281361752,WESTWOOD
29100,349067,AC,CA,83,39.0581691978198,-84.4139375827922,N/A
29101,486950,AC,BR,73,39.196467332512,-84.414156493614,N/A
29102,325165,AC,BR,73,39.2620523635074,-84.3443837792191,N/A
29103,346184,AC,CE,81,39.0965498806165,-84.6544120493198,RIVERSIDE
29104,320731,AC,EH,147,39.3075132971737,-84.4425677324781,N/A
29105,532371,AC,WH,139,39.193773949298,-84.6623956736136,N/A
29106,328966,AC,WH,104,39.225724996249,-84.52501322773,N/A
29107,367865,AC,WH,64,39.1544924105828,-84.6146140956397,N/A
29108,495478,AC,EH,172,39.1514273344447,-84.4210215333254,OAKLEY
29109,328719,AC,BR,82,39.2299916434123,-84.3945777479059,N/A
29110,524833,AC,CR,82,39.2758558316026,-84.7695721599873,N/A
29111,2248930,AC,EH,177,39.1539092966755,-84.4037568950259,MADISONVILLE
29112,2190072,AC,WH,97,39.2374130607271,-84.5542159748655,N/A
29113,374116,AC,MS,86,39.3395241588755,-84.3262605820022,N/A
29114,349309,AC,CG,113,39.044854055876,-84.3613207394171,N/A
29115,505036,AC,EH,156,39.1843789166109,-84.4614448692459,BOND HILL
29116,335817,AC,WH,57,39.1680878036508,-84.6130110265863,N/A
29117,349316,AC,CG,142,39.0434308147682,-84.3572213554724,N/A
29118,336327,AC,WH,102,39.1619019837357,-84.7087683417948,N/A
29119,516458,AC,EH,91,39.1908107787512,-84.4319623493856,N/A
29120,339277,AC,EH,144,39.1457943354688,-84.4237893311176,OAKLEY
29121,343057,AC,EH,187,39.1209776011642,-84.4365688994619,COLUMBIA TUSCULUM
29122,325917,AC,BR,63,39.2544864184893,-84.3939067614748,N/A
29123,343527,AC,WH,81,39.114881695931,-84.620379099612,N/A
29124,328606,AC,WH,95,39.2285859723156,-84.5420130414844,N/A
29125,332372,AC,BR,64,39.202253821333,-84.3824236855537,N/A
29126,346486,AC,CG,105,39.0991320653599,-84.3458362723229,N/A
29127,1337726,AC,WH,86,39.1880728952839,-84.6505580870336,N/A
29128,339820,AC,EH,163,39.1431243023539,-84.4078061528566,OAKLEY
29129,348577,AC,MW,72,39.0691325099491,-84.3792832686683,N/A
29130,326261,AC,BR,56,39.2515656318263,-84.3949803053893,N/A
29131,335148,AC,EH,189,39.1761756581775,-84.4923225510796,N/A
29132,347183,AC,EHR,58,39.0862868543736,-84.6346268856825,N/A
29133,367866,AC,WH,54,39.1543516697671,-84.608980118276,N/A
29134,555460,AC,CE,72,39.1043657331668,-84.5519885049186,LOWER PRICE HILL
29135,337461,AC,EH,158,39.1579647704696,-84.4037328680668,MADISONVILLE
29136,338568,AC,EH,168,39.1508729612303,-84.3935767248258,MADISONVILLE
29137,322781,AC,WH,91,39.2838877186964,-84.5066016455998,N/A
29138,329789,AC,BR,73,39.2209696710644,-84.3758753097346,N/A
29139,400656,AC,EH,161,39.1894231750955,-84.4762670478851,ROSELAWN
29140,509732,AC,BR,72,39.2112241551371,-84.4125568668765,N/A
29141,373911,AC,MS,85,39.3382797537055,-84.3263718125478,N/A
29142,325168,AC,CR,110,39.2556859522193,-84.7082143135035,N/A
29143,340082,AC,WH,83,39.1367644613987,-84.6859784738616,N/A
29144,337577,AB,EH,88,39.1558721746576,-84.4830272513934,NORTH AVONDALE - PADDOCK HILLS
29145,555618,AC,WH,77,39.144827942528,-84.5711408923973,EAST WESTWOOD
29146,333623,AC,EH,185,39.1908216915079,-84.4837287340548,CARTHAGE
29147,535046,AC,BR,54,39.168793531978,-84.3865363212725,N/A
29148,329065,AC,WH,96,39.2245100626679,-84.5466819273948,N/A
29149,339584,AC,WH,73,39.1401754992862,-84.6474222802187,N/A
29150,345899,AC,WH,86,39.1002178554969,-84.587308658675,N/A
29151,327095,AC,WH,98,39.2423186485053,-84.5432528539454,N/A
29152,330567,AC,WH,82,39.2115031979351,-84.5869117616126,N/A
29153,343766,AC,CE,47,39.1154160704179,-84.5137720428773,OVER-THE-RHINE
